,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA_ID,ASSUNTO_ID,EXPEDIENTE_PETICAO,VERSAO
885,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.012-9,PRODUTO DE VENDA LIVRE,2032-01-01,LAVANDA + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
886,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.013-7,PRODUTO DE VENDA LIVRE,2032-01-01,TALCO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
887,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.014-5,PRODUTO DE VENDA LIVRE,2032-01-01,TALCO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
888,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.015-3,PRODUTO DE VENDA LIVRE,2032-01-01,TALCO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
889,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.016-1,PRODUTO DE VENDA LIVRE,2032-01-01,TALCO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
890,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.017-1,PRODUTO DE VENDA LIVRE,2032-01-01,EUCALIPTO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
891,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.018-8,PRODUTO DE VENDA LIVRE,2032-01-01,EUCALIPTO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
892,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.019-6,PRODUTO DE VENDA LIVRE,2032-01-01,EUCALIPTO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
893,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.020-1,PRODUTO DE VENDA LIVRE,2032-01-01,EUCALIPTO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
894,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.021-8,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA CLARO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
895,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.022-6,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA CLARO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
896,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.023-4,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA CLARO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
897,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.024-2,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA CLARO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
898,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.025-0,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
899,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.026-9,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
900,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.027-7,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
901,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.028-5,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX - VIOLETA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
902,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.029-3,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
903,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.030-7,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
904,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.031-5,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
905,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.032-3,PRODUTO DE VENDA LIVRE,2032-01-01,VIOLEX + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
906,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.033-1,PRODUTO DE VENDA LIVRE,2032-01-01,ALGAS MARINHAS + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
907,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.034-1,PRODUTO DE VENDA LIVRE,2032-01-01,ALGAS MARINHAS + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
908,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.035-8,PRODUTO DE VENDA LIVRE,2032-01-01,ALGAS MARINHAS + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
909,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.036-6,PRODUTO DE VENDA LIVRE,2032-01-01,ALGAS MARINHAS + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
910,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.037-4,PRODUTO DE VENDA LIVRE,2032-01-01,NEW KHAIAK + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
911,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.038-2,PRODUTO DE VENDA LIVRE,2032-01-01,NEW KHAIAK + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
912,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.039-0,PRODUTO DE VENDA LIVRE,2032-01-01,NEW KHAIAK + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
913,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.040-4,PRODUTO DE VENDA LIVRE,2032-01-01,NEW KHAIAK + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
914,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.041-2,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA CLARO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
915,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.042-0,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA CLARO + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
916,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.043-9,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA CLARO + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
917,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.044-7,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA CLARO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
918,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.045-5,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
919,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.046-3,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
920,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.047-1,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
921,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.048-1,PRODUTO DE VENDA LIVRE,2032-01-01,JASMIM - ROSA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
922,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.049-8,PRODUTO DE VENDA LIVRE,2032-01-01,AMAZÔNIA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
923,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.050-1,PRODUTO DE VENDA LIVRE,2032-01-01,AMAZÔNIA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
924,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.051-1,PRODUTO DE VENDA LIVRE,2032-01-01,AMAZÔNIA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
925,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.052-8,PRODUTO DE VENDA LIVRE,2032-01-01,AMAZÔNIA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
926,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.053-6,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA - AZUL + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
927,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.054-4,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA - AZUL + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
928,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.055-2,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA - AZUL + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
929,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.056-0,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA - AZUL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
930,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.057-9,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
931,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.058-7,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
932,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.059-5,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
933,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.060-9,PRODUTO DE VENDA LIVRE,2032-01-01,BIOGRAPHIA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
934,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.061-7,PRODUTO DE VENDA LIVRE,2032-01-01,CITRONELA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
935,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.062-5,PRODUTO DE VENDA LIVRE,2032-01-01,CITRONELA + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
936,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.063-3,PRODUTO DE VENDA LIVRE,2032-01-01,CITRONELA + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
937,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.064-1,PRODUTO DE VENDA LIVRE,2032-01-01,CITRONELA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
938,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.065-1,PRODUTO DE VENDA LIVRE,2032-01-01,DAMA DA NOITE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
939,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.066-8,PRODUTO DE VENDA LIVRE,2032-01-01,DAMA DA NOITE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
940,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.067-6,PRODUTO DE VENDA LIVRE,2032-01-01,DAMA DA NOITE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
941,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.068-4,PRODUTO DE VENDA LIVRE,2032-01-01,DAMA DA NOITE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
942,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.069-2,PRODUTO DE VENDA LIVRE,2032-01-01,DAVENNE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
943,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.070-6,PRODUTO DE VENDA LIVRE,2032-01-01,DAVENNE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
944,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.071-4,PRODUTO DE VENDA LIVRE,2032-01-01,DAVENNE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
945,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.072-2,PRODUTO DE VENDA LIVRE,2032-01-01,DAVENNE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
946,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.073-0,PRODUTO DE VENDA LIVRE,2032-01-01,DOUVE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
947,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.074-9,PRODUTO DE VENDA LIVRE,2032-01-01,DOUVE + FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
948,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.075-7,PRODUTO DE VENDA LIVRE,2032-01-01,DOUVE + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
949,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.076-5,PRODUTO DE VENDA LIVRE,2032-01-01,DOUVE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
950,"RESOLUÇÃO-RE Nº 175, DE 20 DE JANEIRO DE 2022",SENIR EMBALAGENS LTDA,3.03193-1,Desinfetante Concentrado Barbarex,5351.169500/2021-49,3.3193.0039.077-3,PRODUTO DE VENDA LIVRE,2032-01-01,NYVEA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
